"","TSE_code","year","company","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"2835","M2328",2009,"3321 同泰","TSE","電子零組件","軟板","M23B2C","主機板","M23B",-16449,10441,NA,-10441,NA,-873589,-796236,30217,181383,1057793,943,6.1,1209523,3605,0,1101825,2290962,2174146,73774,42.7,0,0,41.25,33,33,"F","單一家族主導"
"2836","M2328",2009,"3322 建舜電","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",-4090,38187,NA,-38187,NA,27709,31792,86459,103873,2323337,2955,1.67,475849,22334,0,2337602,1714223,543866,76833,177.59,0,0,39.07,0,1,"F","單一家族主導"
"2837","M2328",2009,"3332 幸康","OTC","電子零組件","電源供應器","M23D3","電子零組件","M23D",7640,20686,NA,-20686,NA,106920,106920,83683,73945,952639,436,1.43,237531,115071,0,956741,1352681,190064,0,468,0,0,4.22,0,0,"M","專業經理人治理"
"2838","M2328",2009,"3338 泰碩","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",7837,4897,NA,-4897,NA,-47519,-35561,72358,132401,1747635,1937,0.73,448942,107699,0,1759934,1655078,1065633,12312,89.35,0,0,11.21,87,1,"F","單一家族主導"
"2839","M2328",2009,"3354 律勝","OTC","電子零組件","FCCL","M23B3C","主機板","M23B",-1388,4228,NA,-4228,NA,-47569,-46226,34953,48969,640126,280,1.15,461593,0,0,700227,1416678,219530,11280,281.33,0,0,79.93,24,35,"F","單一家族主導"
"2840","M2328",2009,"3376 新日興","TSE","電子零組件","機殼","M23D4","電子零組件","M23D",328429,281035,NA,-281035,NA,1770930,1831314,185401,112587,7029117,5140,3.1,2415182,258562,0,7029117,11570285,3868425,71786,226.36,0,0,32.74,0,75,"F","單一家族主導"
"2841","M2328",2009,"3388 崇越電","OTC","電子零組件","零組件代理","M23T2","資訊通路","M23T",104924,139465,NA,-139465,NA,451649,454329,86674,313662,6370213,459,1.78,301140,159754,0,6407082,3417481,1145294,24222,237.87,0,0,37.11,76,19,"A","共治型態"
"2842","M2328",2009,"3390 旭軟","OTC","電子零組件","軟板","M23B2C","主機板","M23B",1224,3929,NA,-3929,NA,105867,105867,41438,23963,752182,395,2.11,261154,81577,0,756274,885739,205532,0,248.34,0,0,20.49,0,1,"F","單一家族主導"
"2843","M2328",2009,"3432 台端","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",47214,32222,NA,-32222,NA,207298,208788,30505,142259,2207263,2801,2.32,538071,41325,0,2245738,2114205,729698,9600,238.42,0,0,32.56,97,1,"F","單一家族主導"
"2844","M2328",2009,"3465 祥業","OTC","電子零組件","電源供應器","M23D3","電子零組件","M23D",-7854,0,NA,0,NA,-83176,-78106,NA,NA,435133,303,1.62,111178,20800,0,445845,506975,327485,10,70.03,-1456,0,27.05,69,0,"F","單一家族主導"
"2845","M2328",2009,"3484 崧騰","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",42642,40715,NA,-40715,NA,184555,186897,119889,105764,2040597,2509,2.27,445151,90505,0,2058733,1810804,882659,44274,139.11,0,0,23.06,95,2,"M","專業經理人治理"
"2846","M2328",2009,"3492 長盛","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",920,2772,NA,-2772,NA,18436,20510,17901,30634,628485,1601,0.62,212748,53892,0,641080,667113,231101,13640,158.98,0,0,46.02,70,6,"M","專業經理人治理"
"2847","M2328",2009,"3501 維熹","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",192780,187328,NA,-187328,NA,703890,710214,21037,251820,4244240,4400,1.67,1299331,227057,0,4287780,5300286,1230910,67706,232.59,0,0,57.13,97,25,"M","專業經理人治理"
"2848","M2328",2009,"3511 矽瑪","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",32185,28907,NA,-28907,NA,186124,186126,41997,95818,1360431,1639,3.12,367293,29226,0,1394114,1364093,514653,16310,176.14,0,0,58.75,94,0,"F","單一家族主導"
"2849","M2328",2009,"3512 能緹","OTC","電子零組件","其他零組件","M23D9D","電子零組件","M23D",-4802,1220,NA,-1220,NA,-89341,-86077,16432,33520,670367,777,2.01,333842,16997,0,670595,835097,324196,0,113.3,0,0,25.75,23,12,"M","專業經理人治理"
"2850","M2328",2009,"3520 振維","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",25892,27161,NA,-27161,NA,56840,68104,8805,47751,1773928,1932,1.05,389272,22713,0,1780035,1496430,640655,2452,129.32,0,0,29.56,99,0,"M","專業經理人治理"
"2851","M2328",2009,"3526 凡甲","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",119484,114571,NA,-114571,NA,559595,560677,55047,118581,2249491,1973,3.66,365910,32000,0,2281674,1876817,540421,11567,263.49,0,0,19.48,3,3,"M","專業經理人治理"
"2852","M2328",2009,"3533 嘉澤","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",180296,50625,NA,-50625,NA,776327,778980,161032,157785,4275866,4815,5.91,1027743,28250,0,4318214,4381626,2073959,164143,133.69,0,0,56.67,98,0,"A","共治型態"
"2853","M2328",2009,"3537 堡達","OTC","電子零組件","零組件代理","M23T2","資訊通路","M23T",26174,25945,NA,-25945,NA,90416,100870,0,82078,2758963,94,1.76,168743,105946,0,2758963,1452355,837245,8232,143.83,0,0,10.85,0,93,"F","單一家族主導"
"2854","M2328",2009,"3548 兆利","OTC","電子零組件","機殼","M23D4","電子零組件","M23D",7651,17840,NA,-17840,NA,164209,164590,177584,94227,2732137,2641,1.39,843497,115817,0,2734561,3440186,1322448,153055,173.06,0,0,45.11,2,47,"M","專業經理人治理"
"2855","M2328",2009,"3550 聯穎","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",51868,61379,NA,-61379,NA,310261,324643,47193,149440,3830038,3161,1.08,778849,80521,0,3875468,3751053,1487611,29294,283.27,-1195,0,28.89,97,1,"F","單一家族主導"
"2856","M2328",2009,"3593 力銘","TSE","電子零組件","機殼","M23D4","電子零組件","M23D",61023,88838,NA,-88838,NA,450023,450023,169821,180767,4425211,2547,2.25,574008,0,0,4443331,3726963,1477720,0,186.79,0,0,55.98,100,0,"M","專業經理人治理"
"2857","M2328",2009,"3605 宏致","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",220235,149587,NA,-149587,NA,1125675,1129934,149498,201575,4538152,6164,3.79,1587844,54010,0,4538152,5246815,2031490,34347,198.31,0,0,43.73,84,3,"F","單一家族主導"
"2858","M2328",2009,"3607 谷崧","TSE","電子零組件","機殼","M23D4","電子零組件","M23D",146857,313124,NA,-313124,NA,909272,935358,37355,177546,8096228,11697,1.68,4579123,79244,0,8318362,10099770,3703138,118395,138.78,-59737,0,29.55,0,0,"F","單一家族主導"
"2859","M2328",2009,"3609 東林","OTC","電子零組件","照明","M15C4","家電製品","M15C",13008,24699,NA,-24699,NA,47151,48623,58651,126865,868285,683,1.45,405584,36328,0,895251,925006,299582,25196,127.48,0,0,56.38,71,35,"F","單一家族主導"
"2860","M2328",2009,"3624 光頡","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",866,0,NA,0,NA,40921,41084,25976,50609,687162,334,1.3,534667,142889,0,690109,1326324,133921,0,461.52,-3,0,75.17,0,14,"A","共治型態"
"2861","M2328",2009,"3631 晟楠","OTC","電子零組件","PCB上-其他","M23B3X","主機板","M23B",17101,29244,NA,-29244,NA,236297,239188,1170,16619,947197,108,4.08,153586,6193,0,953698,1268350,282610,73253,335.52,0,0,72.83,23,0,"F","單一家族主導"
"2862","M2328",2009,"3653 健策","TSE","電子零組件","光電導線架","M23D9C","電子零組件","M23D",98364,85018,NA,-85018,NA,473725,477719,100140,63544,2309499,1026,5.13,1583365,261604,0,2368177,3523551,917245,27532,178.63,0,0,72.9,23,1,"F","單一家族主導"
"2863","M2328",2009,"3679 新至陞","TSE","電子零組件","沖壓零組件","M23D9A","電子零組件","M23D",199162,58393,NA,-58393,NA,873187,906982,40036,65138,4137968,6506,2.89,1340502,177827,0,4259851,4933958,2006967,97241,187.57,0,0,65.78,94,2,"A","共治型態"
"2864","M2328",2009,"4912 F-聯德","TSE","電子零組件","沖壓零組件","M23D9A","電子零組件","M23D",25598,15194,NA,-15194,NA,98026,100354,7165,16329,758301,459,2.99,196241,0,0,758301,638294,241316,18932,144.48,0,0,9.75,0,2,"M","專業經理人治理"
"2865","M2328",2009,"5309 系統電","OTC","電子零組件","電源供應器","M23D3","電子零組件","M23D",0,0,NA,0,NA,32860,39538,78476,74039,1715944,1200,1.57,516052,27608,0,1730624,2003619,829572,93399,125.55,0,0,16.79,92,0,"M","專業經理人治理"
"2866","M2328",2009,"5317 凱美","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",-8756,4456,NA,-4456,NA,-94720,-83808,20932,140987,1884701,1930,0.84,925085,62566,NA,1910960,2703403,1112902,20563,141.78,-4211,0,7.18,58,31,"F","單一家族主導"
"2867","M2328",2009,"5321 友銓","OTC","電子零組件","PCB","M23B2D","主機板","M23B",-89144,0,NA,0,NA,-190629,-165779,34688,39161,956598,440,0.76,1616845,328906,0,1009400,2407558,1007338,0,44.05,0,0,70.7,0,0,"A","共治型態"
"2868","M2328",2009,"5328 華容","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",47993,39021,NA,-39021,NA,-17815,13961,NA,NA,2071193,2918,1.18,886128,48334,0,2142844,3283720,1572543,48181,78.16,-266,0,14.94,96,25,"M","專業經理人治理"
"2869","M2328",2009,"5340 建榮","OTC","電子零組件","玻纖紗. 布","M23B3B","主機板","M23B",-25142,317,NA,-317,NA,-181237,-181227,21602,23123,664702,244,0.97,797929,351099,0,670413,1954083,269317,0,277.27,0,0,37.5,24,0,"F","單一家族主導"
"2870","M2328",2009,"5345 天揚","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",15865,12,NA,-12,NA,-210231,-205253,5028,54260,329644,307,1.17,337385,128005,0,334770,922890,306825,142,100.13,0,0,0.58,0,0,"F","單一家族主導"
"2871","M2328",2009,"5349 先豐","OTC","電子零組件","PCB","M23B2D","主機板","M23B",20447,6495,NA,-6495,NA,127718,165203,41377,151651,4848325,1324,1.56,2437398,331272,80950,4926972,5586312,2989785,4833,82.17,0,0,52.48,0,0,"F","單一家族主導"
"2872","M2328",2009,"5355 佳總","OTC","電子零組件","PCB","M23B2D","主機板","M23B",2111,1185,NA,-1185,NA,-231270,-219805,3697,29229,606798,615,2.46,977924,121050,0,659744,1714593,616225,14621,162.32,0,0,17.66,8,5,"F","單一家族主導"
"2873","M2328",2009,"5381 合正","OTC","電子零組件","銅箔基板","M23B3A","主機板","M23B",-6563,339,NA,-339,NA,-236132,-181536,NA,NA,4638934,1293,0.76,2204903,309707,0,4748465,6126745,3018019,41616,81.61,0,0,3,2,6,"F","單一家族主導"
"2874","M2328",2009,"5398 力瑋","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",302,117,NA,-117,NA,25334,25334,8758,11951,248632,260,1.32,35475,0,0,249090,532643,86783,0,514.2,0,0,4.12,100,0,"F","單一家族主導"
"2875","M2328",2009,"5439 高技","OTC","電子零組件","PCB","M23B2D","主機板","M23B",34228,16264,NA,-16264,NA,144745,150432,NA,NA,1363205,416,1.39,734495,213811,0,1381807,1658585,620339,0,152.9,0,0,11.7,2,49,"M","專業經理人治理"
"2876","M2328",2009,"5457 宣德","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",-2681,5400,NA,-5400,NA,-505587,-473583,99335,129159,2170911,4111,1.88,1414752,359211,0,2254578,3487993,1840077,39027,88.45,-29687,0,33.72,87,0,"M","專業經理人治理"
"2877","M2328",2009,"5460 同協","OTC","電子零組件","沖壓零組件","M23D9A","電子零組件","M23D",-3196,13822,NA,-13822,NA,22939,22947,11139,58240,896845,302,1.25,428182,89331,33835,900875,1254276,351199,30659,214.04,0,0,11.12,0,0,"F","單一家族主導"
"2878","M2328",2009,"5464 霖宏","OTC","電子零組件","PCB","M23B2D","主機板","M23B",52628,50748,NA,-50748,NA,208134,209072,19064,37852,1288696,358,2.41,219980,41375,0,1305048,1504251,512787,1782,181.55,0,8078,12.9,0,10,"F","單一家族主導"
"2879","M2328",2009,"5469 瀚宇博","TSE","電子零組件","PCB","M23B2D","主機板","M23B",172008,167770,NA,-167770,NA,1925251,2095067,144389,418857,19375863,10213,1,11391355,164713,56797,19848947,26461446,13758901,182365,137.23,0,0,61.91,0,71,"F","單一家族主導"
"2880","M2328",2009,"5475 德宏","OTC","電子零組件","玻纖紗. 布","M23B3B","主機板","M23B",19989,75,NA,-75,NA,-266673,-244371,5734,49261,1727315,356,1.03,2008505,685259,0,1736773,3492023,1338085,21569,77.18,0,0,34.02,32,19,"M","專業經理人治理"
"2881","M2328",2009,"5480 統盟","OTC","電子零組件","PCB","M23B2D","主機板","M23B",-5778,162,NA,-162,NA,452494,479844,0,53641,3744060,1109,2.7,1676334,32975,70943,3835475,4289039,2437103,15001,108.89,0,0,60,84,75,"M","專業經理人治理"
"2882","M2328",2009,"5481 華韡","OTC","電子零組件","銅箔基板","M23B3A","主機板","M23B",-17604,1147,NA,-1147,NA,-197557,-180006,4670,45424,1593531,400,0.83,1635739,360817,0,1655865,2920869,1074017,34502,70.54,0,0,17.04,7,0,"F","單一家族主導"
"2883","M2328",2009,"5488 松普","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",-16051,3407,NA,-3407,NA,51282,65292,11041,25365,1814723,1074,0.9,1014335,7955,55309,1835133,2407608,917607,46003,80.85,0,0,0.44,87,1,"F","單一家族主導"
"2884","M2328",2009,"5491 連展","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",60671,42955,NA,-42955,NA,228132,333286,408446,327835,7815610,9181,1.34,2872204,91300,0,7954155,7442103,3956791,214074,92.57,0,0,9,86,3,"A","共治型態"
"2885","M2328",2009,"5498 凱崴","OTC","電子零組件","PCB上-其他","M23B3X","主機板","M23B",4805,13,NA,-13,NA,18872,63462,14810,37614,923724,593,1.01,1673318,113166,0,938501,2972938,1374172,62920,78.63,0,0,47.08,27,6,"M","專業經理人治理"
"2886","M2328",2009,"6101 弘捷","OTC","電子零組件","PCB","M23B2D","主機板","M23B",33804,226,NA,-226,NA,-610659,-591500,5340,52598,732441,315,1.43,403120,121313,0,754527,731437,543988,0,43.64,0,0,16.81,5,16,"M","專業經理人治理"
"2887","M2328",2009,"6107 華美","OTC","電子零組件","電源供應器","M23D3","電子零組件","M23D",-5461,762,NA,-762,NA,-5281,-239,49889,45890,1000700,852,1.54,204482,9446,20172,1001641,787784,575144,10346,70.34,-4280,0,31.98,92,0,"F","單一家族主導"
"2888","M2328",2009,"6108 競國","TSE","電子零組件","PCB","M23B2D","主機板","M23B",155717,72279,NA,-72279,NA,772225,843757,0,122799,5358032,3590,2.23,2616255,46151,0,5471422,6218491,3189099,26380,100.87,0,0,0.62,24,0,"F","單一家族主導"
"2889","M2328",2009,"6114 久威","OTC","電子零組件","PCB","M23B2D","主機板","M23B",0,2,NA,-2,NA,-132512,-115200,3495,41436,576808,295,2.43,529164,123378,0,592100,849586,767761,0,28.56,0,0,0.35,0,1,"F","單一家族主導"
"2890","M2328",2009,"6115 鎰勝","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",293595,452563,NA,-452563,NA,1260569,1290278,34621,171918,7547913,3885,2.38,1208868,145439,0,7557206,6853316,2672534,96411,163.99,0,0,39.77,0,0,"A","共治型態"
"2891","M2328",2009,"6124 業強","OTC","電子零組件","散熱零組件","M23D9B","電子零組件","M23D",23302,18990,NA,-18990,NA,32304,32304,99772,55134,1108350,2670,2.68,294437,0,0,1120573,2813545,152254,2050,1032.36,0,32572,53.23,93,0,"F","單一家族主導"
"2892","M2328",2009,"6126 信音","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",131384,71741,NA,-71741,NA,449509,487025,80689,312147,3482915,3428,2.49,1127498,117248,0,3574811,3742277,2233200,73354,119.22,0,0,7.31,62,17,"M","專業經理人治理"
"2893","M2328",2009,"6127 九豪","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",-2794,1308,NA,-1308,NA,-63903,-42469,52562,42114,653052,503,1.58,844518,119790,0,657501,1645288,705520,26055,65.32,0,0,18.56,31,13,"F","單一家族主導"
"2894","M2328",2009,"6133 金橋","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",-259,2904,NA,-2904,NA,2967,3080,NA,NA,1254366,1654,1.08,550691,46484,0,1257204,1929059,436084,6483,193.13,0,0,26.75,98,0,"F","單一家族主導"
"2895","M2328",2009,"6134 萬旭","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",121518,104687,NA,-104687,NA,697168,709997,192940,99490,6616372,9600,2.64,904973,0,0,6697555,4891209,2556254,47407,138.8,-19525,0,52.65,71,50,"F","單一家族主導"
"2896","M2328",2009,"6141 柏承","TSE","電子零組件","PCB","M23B2D","主機板","M23B",26643,41358,NA,-41358,NA,160493,235113,30997,87609,3060463,1808,1.5,3336977,75106,0,3124614,5825146,3150228,51649,115.36,0,0,26.51,0,0,"F","單一家族主導"
"2897","M2328",2009,"6153 嘉聯益","TSE","電子零組件","軟板","M23B2C","主機板","M23B",53123,43591,NA,-43591,NA,474844,490805,421504,228646,7961485,5900,1.48,3190335,136357,0,8041502,8595939,2733439,33987,166.95,0,0,28.01,0,4,"M","專業經理人治理"
"2898","M2328",2009,"6155 鈞寶","TSE","電子零組件","被動元件","M23D5","電子零組件","M23D",42892,47852,NA,-47852,NA,249900,250279,11803,50499,759378,328,1.83,464993,144000,0,763696,1788773,233550,9524,476.71,0,0,37.27,0,2,"F","單一家族主導"
"2899","M2328",2009,"6156 松上","OTC","電子零組件","PCB","M23B2D","主機板","M23B",28704,26407,NA,-26407,NA,-260061,-229006,67756,133096,6487014,2446,0.61,703237,53782,0,6487014,4553260,3052146,2922,87.24,0,92234,13.95,12,65,"M","專業經理人治理"
"2900","M2328",2009,"6158 禾昌","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",-14252,84737,NA,-84737,NA,728476,734051,351497,238697,4965028,6601,2.22,2118889,8820,26460,4997991,5229695,1742158,35480,189.24,0,0,5.08,0,0,"F","單一家族主導"
"2901","M2328",2009,"6165 捷泰","TSE","電子零組件","連接器","M23D2","電子零組件","M23D",60392,10244,NA,-10244,NA,205165,232395,16198,68467,1202110,1720,1.16,386564,64120,0,1213816,1522888,358894,32204,302.34,0,0,35.84,74,2,"F","單一家族主導"
"2902","M2328",2009,"6173 信昌電","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",36176,13083,NA,-13083,NA,174500,176484,61136,112237,2673942,1966,1.81,787787,83809,0,2673942,2973125,562570,15474,235.42,-150,0,48.54,57,34,"F","單一家族主導"
"2903","M2328",2009,"6174 安碁","OTC","電子零組件","石英元件","M23D6","電子零組件","M23D",14447,0,NA,0,NA,-13776,-12889,17435,32871,473290,162,1.52,202897,0,0,475028,629564,151928,902,185,0,0,46.29,0,11,"F","單一家族主導"
"2904","M2328",2009,"6175 立敦","OTC","電子零組件","被動元件","M23D5","電子零組件","M23D",13455,889,NA,-889,NA,-100877,-86714,7627,20802,1310708,344,0.88,604527,202545,0,1329585,1702337,794701,33048,120.36,0,0,43.72,25,44,"F","單一家族主導"
"2905","M2328",2009,"6185 幃翔","OTC","電子零組件","連接器","M23D2","電子零組件","M23D",82511,48357,NA,-48357,NA,268743,268753,112540,94820,1395237,2268,1.84,481032,52383,0,1418347,1872679,353208,15471,395.85,0,0,5.85,96,0,"F","單一家族主導"
"2906","M2328",2009,"6191 精成科","TSE","電子零組件","PCB 組裝","M23B2B","主機板","M23B",126230,152194,NA,-152194,NA,735595,912326,69377,454095,29762885,15445,1.04,7811309,359315,0,30087364,21491382,11221943,471399,89.02,-9474,0,70.87,46,26,"F","單一家族主導"
